px,py
-20147.3,-5280.07
-20149.2,-5281.52
-20151,-5282.95
-20152.9,-5284.35
-20154.7,-5285.71
-20156.6,-5287.05
-20158.5,-5288.37
-20160.4,-5289.65
-20162.4,-5290.91
-20164.3,-5292.14
-20166.3,-5293.34
-20168.3,-5294.52
-20170.3,-5295.67
-20172.3,-5296.79
-20174.4,-5297.89
-20176.4,-5298.96
-20178.5,-5300
-20180.6,-5301.02
-20182.8,-5302.01
-20184.9,-5303.01
-20187.1,-5303.99
-20189.3,-5304.94
-20191.5,-5305.86
-20193.7,-5306.76
-20196,-5307.63
-20198.2,-5308.48
-20200.5,-5309.3
-20202.9,-5310.1
-20205.2,-5310.88
-20207.6,-5311.63
-20209.9,-5312.35
-20212.4,-5313.05
-20214.7,-5313.57
-20216,-5313.59
-20217.2,-5313.6
-20218.5,-5313.59
-20219.7,-5313.56
-20221,-5313.52
-20222.3,-5313.31
-20223.6,-5313.09
-20224.9,-5312.86
-20226.3,-5312.61
-20227.6,-5312.35
-20229,-5312.08
-20230.3,-5311.8
-20231.7,-5311.51
-20233.1,-5311.21
-20234.5,-5310.89
-20235.9,-5310.56
-20237.3,-5310.23
-20238.7,-5309.88
-20240.1,-5309.52
-20241.6,-5309.14
-20243,-5308.76
-20244.5,-5308.37
-20245.9,-5307.96
-20247.4,-5307.55
-20248.9,-5307.12
-20250.4,-5306.68
-20251.9,-5306.23
-20253.4,-5305.77
-20254.9,-5305.3
-20256.5,-5304.82
-20258,-5304.32
-20259.6,-5303.82
-20261.1,-5303.3
-20262.7,-5302.77
-20264.4,-5302.36
-20266.1,-5301.93
-20267.8,-5301.5
-20269.5,-5301.05
-20271.3,-5300.59
-20273,-5300.12
-20274.7,-5299.63
-20276.5,-5299.13
-20278.2,-5298.62
-20280,-7492.64
-20282.1,-7492.01
-20284.1,-7491.36
-20286.2,-7490.7
-20286.5,-7491.63
-20286.8,-7492.56
-20287.2,-7493.49
-20287.5,-7494.41
-20287.9,-7495.33
-20288.2,-7496.24
-20288.6,-7497.15
-20289,-7498.06
-20289.4,-7498.96
-20289.8,-7499.85
-20290.2,-7500.74
-20290.6,-7501.63
-20291.1,-7502.51
-20291.5,-7503.38
-20292,-7504.25
-20292.4,-7505.11
-20292.9,-7505.97
-20293.4,-7506.82
-20293.9,-7507.66
-20294.5,-7508.5
-20295,-7509.33
-20295.5,-7510.16
-20296.1,-7510.98
-20296.6,-7511.8
-20297.2,-7306.99
-20297.8,-7307.8
-20298.4,-7308.6
-20299,-7309.39
-20299.7,-7310.17
-20300.3,-7310.87
-20300.9,-7311.57
-20301.4,-7312.19
-20302,-7312.8
-20302.6,-7313.41
-20303.3,-7314.01
-20304,-7314.62
-20304.6,-7315.23
-20305.4,-7315.83
-20306.1,-7316.43
-20306.9,-7317.03
-20307.8,-7317.69
-20308.9,-7318.35
-20309.9,-7319
-20310.9,-10545.5
-20312,-10546.2
-20312.7,-10547
-20313.4,-10547.8
-20314.1,-10548.6
-20314.8,-10549.4
-20315.5,-10550.3
-20316.3,-10551.1
-20317.1,-10551.9
-20317.8,-10552.7
-20318.6,-10553.5
-20319.5,-10554.3
-20320.3,-10555
-20321.1,-10555.8
-20322,-10556.6
-20322.9,-10557.4
-20323.7,-10558.1
-20324.6,-10558.9
-20325.5,-10559.7
-20326.5,-10560.4
-20327.4,-10561.2
-20328.5,-10561.8
-20329.6,-10560.7
-20330.6,-10559.6
-20331.7,-10558.5
-20332.8,-10557.5
-20333.8,-10556.4
-20334.9,-10555.3
-20336,-10554.2
-20337,-10553.1
-20338.1,-10552
-20339.1,-10550.9
-20340.2,-10549.9
-20341.2,-10548.8
-20342.3,-10547.7
-20343.3,-10546.7
-20344.3,-10545.6
-20345.4,-10544.5
-20346.4,-10543.5
-20347.4,-10542.4
-20348.5,-10541.4
-20349.5,-10540.3
-20350.5,-10539.3
-20351.5,-10538.3
-20352.6,-10537.3
-20353.6,-10536.2
-20354.6,-10535.2
-20355.6,-10534.2
-20356.6,-10533.2
-20357.6,-10532.2
-20358.6,-10531.3
-20359.6,-10530.3
-20360.6,-10529.3
-20361.6,-10528.4
-20362.5,-10527.4
-20363.5,-10526.5
-20364.5,-10525.5
-20365.5,-10524.6
-20366.4,-10523.7
-20367.3,-10522.9
-20368.2,-10522
-20369.2,-10521.2
-20370.1,-10520.3
-20371,-10519.5
-20371.9,-10518.7
-20372.8,-10517.9
-20373.7,-10517.1
-20374.6,-10516.3
-20375.5,-10515.5
-20376.4,-10514.7
-20377.3,-10513.9
-20378.1,-10513.2
-20379,-10512.4
-20379.9,-10511.7
-20380.8,-10511
-20381.7,-10510.3
-20382.5,-10509.5
-20383.4,-10508.9
-20384.3,-10508.2
-20385.1,-10507.5
-20386,-10506.8
-20386.9,-10506.2
-20387.7,-10505.5
-20388.6,-10504.9
-20389.4,-10504.2
-20390.3,-10503.6
-20391.1,-10503
-20392,-10502.4
-20392.8,-10501.8
-20393.7,-10501.2
-20394.5,-10500.7
-20395.3,-10500.1
-20396.2,-10499.5
-20397,-10499
-20397.8,-10498.5
-20398.6,-10497.9
-20399.4,-10497.4
-20400.2,-10496.9
-20401,-10496.5
-20401.8,-10496
-20402.6,-10495.6
-20403.4,-10495.2
-20404.2,-10494.8
-20405,-12105.6
-20405.8,-12105.2
-20406.6,-12104.8
-20407.4,-12104.4
-20408.2,-12104.1
-20409,-12103.7
-20409.6,-12100.4
-20410.3,-12097
-20411,-12093.5
-20411.7,-12090.1
-20412.3,-12086.6
-20413,-12083
-20413.7,-12079.5
-20414.3,-12075.9
-20415,-12072.2
-20415.6,-12068.6
-20416.3,-12064.9
-20417,-12061.1
-20417.6,-12057.3
-20418.3,-12053.5
-20419,-12049.7
-20419.6,-12045.8
-20420.3,-12041.8
-20420.9,-12035.1
-20421.6,-12028.3
-20422.2,-12021.4
-20422.8,-12014.6
-20423.4,-12007.7
-20424,-12000.8
-20424.7,-11993.8
-20425.3,-11986.9
-20425.9,-11979.8
-20426.5,-11972.8
-20427.1,-11965.7
-20427.7,-11958.6
-20428.3,-11951.5
-20428.9,-11944.3
-20429.6,-11937.1
-20430.3,-11929.9
-20431,-11922.6
-20431.7,-11915.3
-20432.6,-11908
-20433.4,-11900.7
-20434.4,-11893.3
-20435.5,-11886
-20436.8,-11878.6
-20438.4,-11871.3
-20440.2,-11864
-20442.7,-11857
-20446,-11850.4
-20450.4,-11845.1
-20455.6,-11842.3
-20460.3,-11841.9
-20464.1,-11842.8
-20467.1,-11844.3
-20469.7,-11846.1
-20471.9,-11848
-20473.8,-11849.9
-20475.5,-11852
-20477.1,-10453.3
-20478.5,-10455.3
-20480.1,-10459.7
-20481.7,-10464.1
-20483.2,-10468.5
-20484.6,-10472.8
-20485.9,-10477
-20487.2,-10481.3
-20488.2,-10485.4
-20489.1,-6563.74
-20489.9,-6567.73
-20490.8,-6571.67
-20491.5,-6575.56
-20492.2,-6579.4
-20492.9,-6583.18
-20493.5,-6586.9
-20494,-6590.57
-20494.5,-6594.19
-20495,-6597.75
-20495.4,-6601.25
-20495.8,-6604.7
-20496.1,-6608.09
-20496.4,-6611.43
-20496.6,-6614.7
-20496.8,-6617.92
-20497,-6621.08
-20497.1,-6624.19
-20497.1,-6627.23
-20497.2,-6630.22
-20497.1,-6633.15
-20497.1,-6636.02
-20497,-6638.83
-20496.8,-6641.58
-20496.7,-6644.27
-20496.4,-6646.9
-20496.2,-6649.47
-20495.9,-6651.98
-20495.5,-6654.43
-20495.2,-6656.82
-20494.7,-6659.14
-20494.2,-6661.4
-20493.7,-6663.59
-20493.1,-6665.72
-20492.4,-6667.79
-20491.8,-6669.84
-20491.1,-6671.81
-20490.4,-6673.73
-20489.6,-6675.57
-20488.8,-6677.36
-20488,-6679.07
-20487.1,-6680.72
-20486.2,-6682.31
-20485.3,-6683.83
-20484.3,-6685.28
-20483.2,-6686.67
-20482.2,-6687.99
-20481.1,-6689.24
-20480,-6690.42
-20478.8,-6691.54
-20477.6,-6692.59
-20476.4,-6693.58
-20475.2,-6694.49
-20473.9,-6695.33
-20472.6,-6696.1
-20471.3,-6696.81
-20470,-6697.44
-20468.6,-6698.01
-20467.2,-6698.51
-20465.8,-6698.95
-20464.4,-6699.31
-20463,-6699.61
-20461.5,-6699.84
-20460,-6700
-20458.6,-6700.1
-20457.1,-6700.13
-20455.6,-6700.1
-20454.1,-6700
-20452.6,-6699.84
-20451.1,-6699.61
-20449.6,-6699.32
-20448.1,-6698.97
-20446.6,-6698.55
-20445.1,-6698.08
-20443.7,-6697.55
-20442.2,-6696.96
-20440.8,-6696.32
-20439.3,-6695.63
-20437.9,-6694.88
-20436.6,-6694.08
-20435.2,-6693.22
-20433.9,-6692.32
-20432.9,-6689.56
-20431.9,-6686.77
-20431.1,-6683.96
-20430.2,-6681.11
-20429.4,-6678.25
-20428.7,-6675.36
-20428,-6672.46
-16398.6,-6669.55
-16398.1,-6666.62
-16397.6,-6663.7
-16397.1,-6660.77
-16396.7,-6657.84
-16396.3,-6654.92
-16397.1,-6652.04
-16398.7,-6649.49
-16400.4,-6646.97
-16402.1,-6644.47
-16403.9,-6642.02
-16405.8,-6639.59
-16407.6,-6637.21
-16409.6,-6634.87
-16411.5,-6632.57
-16413.6,-6630.32
-16415.6,-6628.12
-16417.7,-6625.97
-16419.8,-6623.87
-16421.9,-6621.83
-16424.1,-6619.84
-16426.3,-6617.91
-16428.4,-6616.04
-16430.6,-6614.23
-16432.6,-6612.98
-16434.7,-6611.79
-16436.7,-6610.66
-16438.9,-6609.08
-16441.1,-6607.56
-16443.3,-6606.1
-16445.4,-6604.69
-16447.6,-6603.34
-16449.7,-6602.05
-16451.8,-6600.81
-16453.9,-6599.62
-16456,-6598.49
-16458,-6597.41
-16460,-6596.38
-16461.9,-6595.4
-16463.8,-6594.47
-16465.7,-6593.59
-16467.5,-6592.75
-16469.3,-6591.95
-16471,-6591.2
-16472.7,-6590.49
-16474.3,-6589.82
-16475.9,-6589.19
-16477.4,-6588.6
-16478.9,-6588.04
-16480.3,-6587.52
-16481.7,-6587.04
-16483,-6586.59
-16484.2,-6586.16
-16485.4,-6585.77
-16486.5,-6585.41
-16487.5,-6585.08
-16488.5,-6584.78
-16489.5,-6584.5
-16490.3,-6584.25
-16491.1,-6584.02
-16491.8,-6583.81
-16492.5,-6583.63
-16493.1,-6583.47
-16493.6,-6583.33
-16494,-6583.21
-16494,-6582.77
-16493.9,-6582.35
-16493.7,-6581.96
-16493.5,-6581.6
-16493.2,-7958.41
-16492.8,-7958.09
-16492.4,-7957.8
-16491.9,-7957.54
-16491.3,-7957.29
-16490.7,-7957.07
-16490,-7956.87
-16489.3,-7956.69
-16488.2,-7956.19
-16487,-7955.7
-16485.8,-7955.22
-16484.4,-7954.76
-16483,-7954.31
-16481.5,-7953.87
-16480,-7953.45
-16478.4,-7953.04
-16476.6,-7952.65
-16474.9,-7952.27
-16473,-7951.9
-16471,-7951.55
-16469,-7951.21
-16466.9,-7950.88
-16466.4,-7950.87
-16465.7,-7951.18
-16464.9,-7951.51
-16464.1,-7951.85
-16463.2,-7952.2
-16462.2,-7952.57
-16461.1,-7952.96
-16460,-7953.37
-16458.8,-7953.79
-16457.5,-7954.23
-16456.1,-7954.68
-16454.7,-7955.16
-16453.2,-7955.65
-16451.6,-7956.16
-16449.9,-7956.68
-16448.2,-7957.23
-16446.4,-7957.79
-16444.5,-7958.37
-16442.5,-7958.98
-16440.5,-7959.6
-16438.4,-7960.24
-16436.2,-7960.91
-16433.9,-7961.59
-16431.5,-7962.29
-16429.1,-7963.02
-16426.6,-7963.77
-16424,-7964.55
-16421.4,-7965.35
-16418.6,-7966.18
-16415.8,-7967.03
-16412.9,-7967.9
-16410,-7968.8
-16406.9,-7969.72
-16403.8,-7970.67
-16400.6,-7971.64
-16398.3,-7973.18
-16395.8,-7974.74
-16393.3,-7976.33
-16390.8,-7977.95
-16388.2,-7979.59
-16385.5,-7981.25
-16382.7,-7982.94
-16379.9,-7984.84
-16377,-7986.76
-16374.1,-7988.7
-16371.1,-7990.66
-16368,-7992.63
-16364.8,-7994.47
-16361.6,-7996.34
-16358.3,-7998.22
-16354.9,-8000.12
-16351.5,-8002.05
-16348,-8004
-16344.5,-8005.98
-16341,-8007.97
-16337.3,-8009.99
-16333.7,-8012.04
-16329.9,-8014.1
-16326.1,-8016.2
-16322.3,-8018.31
-16318.4,-8020.46
-16314.5,-8022.63
-16310.6,-8024.82
-16306.5,-8027.04
-16302.5,-8029.29
-16298.4,-8031.57
-16294.2,-8033.87
-16290,-8036.21
-16285,-8038.49
-16279.9,-8040.79
-16274.8,-11458
-16269.6,-11460.4
-16264.4,-11462.8
-16259.1,-11465.3
-16253.8,-11467.8
-16248.4,-11470.4
-16243,-11473
-16237.6,-11475.6
-16232.1,-11478.2
-16226.6,-11480.9
-16221,-11483.6
-16215.4,-11486.3
-16209.8,-11489.1
-16204.1,-11492
-16198.4,-11494.8
-16192.7,-11497.7
-16187,-11500.7
-16181.2,-11503.7
-16175.4,-11506.7
-16169.6,-11509.8
-16164.4,-11512.9
-16159.3,-11516.1
-16154.2,-11519.2
-16149,-11522.4
-16143.9,-11525.7
-16138.8,-11529
-16133.7,-11532.3
-16128.5,-11535.7
-16123.4,-11539.1
-16118.3,-11542.5
-16113.2,-11546
-16108.1,-11549.5
-16103.1,-11553.1
-16098,-11556.7
-16093,-11560.4
-16087.9,-11564
-16082.9,-11567.8
-16077.9,-11571.5
-16072.9,-11575.3
-16068,-11579.2
-16063.1,-11583.1
-16058.1,-11587
-16053.3,-11590.9
-16048.4,-11594.9
-16043.6,-11599
-16038.8,-11603
-16034,-11607.1
-16029.2,-11611.3
-16024.9,-11615.3
-16020.5,-11619.4
-16016.2,-11623.5
-10912.9,-11627.7
-10908.6,-11631.9
-10904.4,-11636.1
-10899.4,-11640.8
-10894.4,-11645.5
-10889.5,-11650.3
-10884.7,-11655
-10879.8,-11659.8
-10875.1,-11664.7
-10870.4,-11669.5
-10865.7,-11674.4
-10861.1,-11679.4
-10856.5,-11684.3
-10852,-11689.3
-10847.5,-11694.3
-10843.1,-11699.3
-10838.7,-11704.3
-10834.3,-11709.4
-10830.1,-11714.5
-10825.8,-11719.6
-10821.6,-11724.7
-10817.5,-11729.8
-10813.4,-11734.9
-10809.4,-11740
-10805.4,-11745.2
-10801.5,-11750.3
-10797.6,-11755.5
-10793.7,-11760.6
-10789.9,-11765.8
-10786.2,-11770.9
-10782.5,-11776
-10778.9,-11781.1
-10775.3,-11786.3
-10771.7,-11791.4
-10768.2,-11796.5
-10764.7,-11801.6
-10761.3,-11806.7
-10758,-11811.7
-10754.6,-11816.8
-10751.3,-11821.9
-10748.1,-11826.9
-10744.9,-11831.9
-10741.7,-11836.9
-10738.4,-11839.8
-10735.1,-11842.7
-10731.9,-11845.5
-10728.7,-11848.4
-10725.5,-11851.1
-10722.4,-11853.8
-10719.4,-11856.5
-10716.4,-11859.1
-10713.4,-11861.7
-10710.5,-11864.3
-10707.6,-11866.7
-10704.7,-11869.2
-10701.9,-11871.6
-10699.2,-11873.9
-10696.5,-11876.2
-10693.8,-11878.4
-10691.1,-11880.5
-10688.5,-11882.6
-10686,-11884.7
-10683.5,-11886.7
-10681,-11888.6
-10678.5,-11890.5
-10676.1,-11892.3
-10673.7,-11894.1
-10671.3,-11895.8
-10669,-11897.5
-10666.8,-11899.1
-10664.5,-11900.6
-10662.3,-11902.1
-10660.2,-11903.5
-10658,-11904.9
-6215.42,-11906.2
-6213.32,-11907.5
-6211.24,-11908.7
-6209.18,-11909.9
-6207.14,-11911.1
-6206.08,-11913
-6205.02,-11914.9
-6203.96,-11916.8
-6202.92,-11918.6
-6201.87,-11920.4
-6200.83,-11922.1
-6199.79,-11923.9
-6198.75,-11925.6
-6197.71,-11927.4
-6196.66,-11929.1
-6195.62,-11930.9
-6194.57,-11932.6
-6191.84,-11934.5
-6189.1,-11936.4
-6186.34,-11938.3
-6183.58,-11940.2
-6180.81,-11942.3
-6180.3,-11948
-6179.87,-11953.8
-6179.51,-11959.4
-6179.23,-11965
-6179.02,-11970.6
-6178.89,-11976.2
-6178.84,-11981.6
-6178.86,-11987.1
-6178.95,-11992.5
-6179.12,-11997.8
-6179.36,-12003.1
-6179.67,-12008.4
-6180.06,-12013.7
-6180.52,-12018.8
-6181.05,-12024
-6181.64,-12029.1
-6182.31,-12034.2
-6183.05,-12039.2
-6183.86,-12044.3
-6184.73,-12049.2
-6185.67,-12054.2
-6186.67,-12059.1
-6187.74,-12064
-6188.94,-12068.8
-6190.2,-12073.6
-6191.52,-12078.4
-6192.91,-12083.1
-6194.35,-12087.8
-6195.85,-12092.5
-6197.4,-12097.2
-6199.02,-12101.8
-6200.68,-12106.5
-6202.4,-12111
-6204.17,-12115.6
-6206,-12120.1
-6207.87,-12124.7
-6209.79,-12129.1
-6211.76,-12133.6
-6213.77,-12138
-6215.83,-12142.5
-6217.93,-12146.9
-6220.07,-12151.2
-6222.26,-12155.6
-6224.48,-12159.9
-6226.75,-12164.2
-6229.05,-12168.5
-6231.39,-12172.8
-6233.37,-12177.2
-6235.37,-12181.7
-6237.4,-12186.1
-6239.46,-12190.5
-6241.54,-12194.9
-6243.78,-12198.8
-6243.68,-12204.1
-6243.6,-12209.3
-6245.86,-12213.5
-6245.22,-12218.6
-6244.62,-12223.6
-6244.09,-12228.6
-6243.61,-12233.6
-6243.16,-12238.6
-6242.74,-12243.5
-6242.36,-12248.4
-6242.01,-12253.3
-6241.69,-12258.2
-6241.41,-12263
-6241.15,-12267.8
-6240.93,-12272.6
-6240.74,-12277.4
-6240.58,-12282.1
-6240.44,-12286.8
-6240.34,-12291.4
-6241.19,-12296.9
-6242.04,-12302.4
-6242.9,-12307.9
-6243.76,-12313.3
-6244.63,-12318.6
-6245.5,-12324
-6246.37,-12329.3
-6247.25,-12334.6
-6248.13,-12339.8
-6249.01,-12345
-6249.9,-12350.1
-6250.79,-12355.2
-6251.68,-12360.3
-6252.58,-12365.4
-6253.47,-12370.3
-6254.37,-12375.3
-6255.27,-12380.2
-6256.18,-12385.1
-6257.09,-12389.9
-6258,-12394.8
-6258.92,-12399.5
-6259.83,-12404.2
-6260.99,-12408.9
-6262.16,-12413.6
-6263.33,-12418.2
-6264.52,-12422.8
-6265.71,-12427.4
-6266.91,-12431.9
-6268.12,-12436.4
-6269.34,-12440.8
-6270.56,-12445.2
-6271.8,-12449.6
-6273.05,-12454
-6274.3,-12458.3
-6275.57,-12462.6
-6276.85,-12466.9
-6278.13,-12471.1
-6279.43,-12475.3
-6280.73,-12479.5
-6282.05,-12483.7
-6283.38,-12487.8
-6284.71,-12492
-6286.06,-12496.1
-6287.42,-12500.1
-6288.79,-12504.2
-6290.16,-12508.2
-6291.55,-12512.3
-6292.95,-12516.3
-6294.37,-12520.2
-6295.79,-12524.2
-10146.2,-12528.2
-10147.6,-12532.1
-10149.1,-12536
-10150.5,-12539.9
-10152,-12543.9
-10153.5,-12547.7
-10155,-12551.6
-10156.5,-12555.5
-10158.2,-12558.6
-10160,-12561.7
-10161.8,-12564.8
-10163.5,-12567.8
-10165.3,-12570.9
-10167.1,-12574
-10169,-12577
-10170.8,-12580
-10172.6,-12583.1
-10174.5,-12586.1
-10176.4,-12589.1
-10178.3,-12592.2
-10179.6,-12595.5
-10180.9,-12598.9
-10182.3,-12602.2
-10183.7,-12605.6
-10185,-12608.9
-10186.4,-12612.3
-10187.8,-12615.7
-10189.1,-12620
-10190.3,-12624.3
-10191.6,-12628.7
-10192.9,-12633
-10194.1,-12637.4
-10195.4,-12641.8
-10196.7,-12646.2
-10198.1,-12650.7
-10199.4,-12655.2
-10200.7,-12659.7
-10202.1,-12664.2
-10203.5,-12668.8
-10204.7,-12673.3
-10206,-12677.8
-10206.7,-12680.8
-10207.3,-12683.8
-10208,-12686.8
-10208.7,-12689.8
-10209.3,-12692.8
-10210,-12695.8
-10210.7,-12698.8
-10211.3,-12701.8
-10212,-12704.8
-10212.6,-12707.8
-10213.3,-12710.8
-10214,-12713.8
-10214.6,-12716.9
-10215.3,-12719.9
-10216,-12722.9
-10216.6,-12726
-10217.3,-12729
-10217.9,-12732.1
-10218.6,-12735.2
-10219.3,-12738.3
-10219.9,-12741.4
-10220.6,-12744.5
-10221.2,-12747.7
-10221.9,-12750.8
-10222.5,-12754
-10223.2,-12757.2
-10223.7,-12760.3
-10224.2,-12763.4
-10224.8,-12766.5
-10225.3,-12769.6
-10225.8,-12772.8
-10226.3,-12776
-10226.9,-12779.2
-10227.4,-12782.5
-10227.9,-12785.8
-10228.5,-12789.2
-10229,-12792.6
-10229.5,-12796
-10230,-12799.5
-10230.6,-12803
-10231.1,-10067.8
-10231.6,-10071.4
-10232.1,-10075.1
-10232.6,-10078.8
-10233.1,-10082.5
-10233.5,-10086.3
-10234,-10090.2
-10234.5,-10094.1
-10235.3,-10098.3
-10236.2,-10102.6
-10237,-10107
-10237.8,-10111.4
-10238.6,-10115.9
-10239.4,-10120.4
-10240.2,-10125
-10240.9,-10129.7
-10241.6,-10134.4
-10242.2,-10139.2
-10242.8,-10144.1
-10243.4,-10149
-10239.3,-10152.4
-10235.2,-10155.2
-10231.2,-10157.5
-10231.9,-10159.7
-10232.6,-10161.8
-10233.3,-10164
-10234,-10166.2
-10234.6,-10168.4
-10235.2,-10170.6
-10235.7,-10172.9
-10236.2,-10175.1
-10236.7,-10177.4
-10237.2,-10179.7
-10237.6,-10182
-10237.9,-10184.3
-10238.3,-10186.7
-10238.5,-10189
-10238.8,-10191.3
-10239,-10193.9
-10239.1,-10196.4
-10239.2,-10198.9
-10239.3,-10201.5
-10239.2,-10204
-10239.2,-10206.5
-10239,-10209
-10238.8,-10211.5
-10238.4,-10214
-10238.1,-10216.4
-10237.6,-10218.9
-10237,-10221.2
-10236.4,-10223.6
-10235.7,-10225.9
-10234.9,-10228.1
-10234,-10230.2
-10233.1,-10232.3
-10232,-10234.4
-10230.9,-10236.3
-10229.7,-10238.1
-10228.4,-10239.9
-10227.1,-10241.5
-10225.7,-10243
-10224.2,-10244.4
-10222.7,-10245.7
-10221.1,-10246.9
-10219.5,-10247.9
-10217.9,-10248.8
-10216.2,-10249.6
-10214.5,-10250.2
-10212.8,-10250.8
-10209.4,-10250.8
-10206,-10250.6
-10202.6,-10250.3
-10199.3,-10250
-10196,-10249.5
-10192.8,-10248.9
-10189.7,-10248.2
-10186.6,-10247.4
-10183.6,-10246.5
-10180.5,-10246.5
-10177.5,-10246.4
-10174.5,-10246.2
-10171.6,-10246
-10168.7,-10245.8
-10165.9,-10245.4
-10163.2,-10245.1
-10160.5,-10244.6
-10157.9,-10244.1
-10155.4,-10243.6
-10152.9,-10243.1
-10150.5,-10242.5
-10148.1,-10241.9
-10145.8,-10241.3
-10143.6,-10240.6
-10141.4,-10240
-10139.3,-10239.3
-10137.2,-10238.6
-10135.2,-10237.9
-10133.2,-10237.2
-10131.3,-10236.4
-10129.5,-10235.7
-10127.7,-10235
-10126,-10234.3
-10124.3,-10233.5
-10122.6,-10232.8
-10121,-10232.1
-10119.5,-10231.4
-10118,-10230.7
-10116.5,-10230
-10115.1,-10229.3
-10113.7,-10228.6
-10112.4,-10227.9
-10111.1,-10227.3
-10109.9,-10226.6
-10108.7,-10226
-10107.5,-10225.3
-10106.4,-10224.7
-10105.3,-10224.1
-10104.2,-10223.5
-10103.2,-10222.9
-10102.2,-10222.3
-10101.3,-10221.8
-10100.4,-10221.2
-10099.5,-10220.7
-10098.6,-10220.2
-10097.8,-10219.7
-10097,-10219.2
-10096.2,-10218.7
-10095.4,-10218.2
-10094.7,-10217.8
-10094,-10217.3
-10093.3,-10216.9
-10092.7,-10216.5
-10092.1,-10216.1
-10091.5,-10215.7
-10090.9,-10215.3
-10090.3,-10214.9
-10089.8,-10214.6
-10089.4,-10214.6
-10088.9,-10214.5
-10088.5,-10214.5
-10088.1,-10214.4
-10087.8,-10214.4
-10087.4,-10214.4
-10087.1,-10214.4
-10086.8,-10214.5
-10086.5,-10214.5
-10086.2,-10214.5
-10086,-10214.6
-10085.8,-10214.7
-10085.5,-10214.7
-10085.3,-10214.8
-10085.1,-10214.9
-10085,-10215
-10084.8,-10215.2
-10084.7,-10215.3
-10084.5,-10215.4
-10084.4,-10215.6
-10084.3,-10215.7
-10084.2,-10215.9
-10084.2,-10216.1
-10085.2,-10215.3
-10086.2,-10214.5
-10087.2,-10213.7
-10088.2,-10212.9
-10089.2,-10212.1
-10090.2,-10211.3
-10091.2,-10210.5
-10092.2,-10209.7
-10093.3,-10209
-10094.3,-10208.2
-10095.3,-10207.5
-10096.3,-10206.8
-10097.4,-10206
-10098.4,-10205.3
-10099.4,-10204.6
-10100.5,-10203.9
-10101.5,-10203.2
-10102.5,-10202.5
-10103.5,-10201.8
-10104.6,-10201.1
-10105.5,-10198.2
-10106.5,-10195.4
-10107.5,-10192.5
-10108.4,-10189.6
-10109.4,-10186.8
-10110.3,-10184
-10111.3,-10181.1
-10112.2,-10178.3
-10113.1,-10175.5
-10114.1,-10172.7
-10115,-10169.9
-10115.9,-10167.1
-10116.8,-10164.3
-10117.7,-10161.6
-10118.6,-10158.8
-10119.6,-10156.1
-10120.5,-10153.3
-10121.4,-10150.6
-10122.3,-10147.9
-10123.2,-10145.2
-10124,-10142.5
-10124.9,-10139.8
-10125.8,-10137.2
-10126.7,-10134.5
-10127.6,-10131.9
-10128.5,-10129.2
-10129.3,-10126.6
-10130.2,-10124
-10131.1,-10121.4
-10131.9,-10118.8
-10132.8,-10116.2
-10133.6,-10113.7
-10134.5,-10111.1
-10135.5,-10110.7
-10136.4,-10110.3
-10137.4,-10109.9
-10138.4,-10109.5
-10139.4,-10109.1
-10140.3,-10108.7
-10141.3,-10108.3
-10142.2,-10107.9
-10143.2,-10107.5
-10144.2,-10107.2
-5762.74,-10106.8
-5763.7,-10106.5
-5764.66,-10106.2
-2204.11,-10105.8
-2205.07,-10105.5
-2206.02,-10105.2
-2206.98,-10104.9
-2207.93,-10104.7
-2208.83,-10104.2
-2209.73,-12040.5
-2210.62,-12040.1
-2211.51,-12039.7
-2212.4,-12039.4
-2212.77,-12039.8
-2213.14,-12040.3
-2213.51,-12040.8
-2213.89,-9837.3
-2214.27,-9837.79
-2214.66,-9838.29
-2215.05,-9838.8
-2215.44,-9839.31
-2215.84,-9839.82
-2216.24,-9840.35
-2216.64,-9840.88
-2217.05,-9841.41
-2217.46,-9841.96
-2217.88,-9842.5
-2218.3,-9843.06
-2218.72,-9843.62
-2219.14,-9844.19
-9206.06,-9844.77
-9206.49,-9845.35
-9206.93,-9845.94
-9207.37,-9846.53
-9207.81,-9847.14
-9208.23,-9847.68
-9208.65,-9848.23
-9209.07,-9848.78
-9209.49,-9849.34
-9209.92,-9849.91
-9210.35,-9850.49
-9210.78,-9851.07
-9211.21,-9851.66
-9211.65,-9852.25
-9212.09,-9852.85
-9212.54,-9853.46
-9212.98,-9854.08
-9213.43,-9854.71
-9213.88,-9855.34
-9214.33,-9855.98
-9214.79,-9856.63
-9215.25,-9857.28
-9215.71,-9857.95
-9216.17,-9858.62
-9216.64,-9859.3
-9217.11,-9859.99
-9217.58,-9860.68
-9218.05,-9861.39
-9218.53,-9862.1
-9219,-9862.82
-9219.48,-9863.56
-9219.96,-9864.3
-9220.45,-9865.05
-9220.93,-9865.81
-9221.42,-9866.57
-9221.91,-9867.35
-9222.41,-9868.14
-9223.04,-9870.55
-9223.68,-9872.96
-9224.32,-9875.38
-9224.96,-9877.8
-9225.6,-9880.21
-9226.25,-9882.64
-9226.9,-9885.06
-9227.55,-9887.49
-9228.2,-9889.92
-9228.85,-9892.36
-9229.51,-9894.79
-9230.17,-9897.23
-9230.83,-9899.68
-9231.5,-9902.13
-9232.16,-9904.58
